2024-05-08;16:53:35.655;;16:53:35.655;[208] keepalive
2024-05-08;16:53:35.656;;16:53:35.656;[208] keepalive
2024-05-08;16:53:36.568;[105] PING;16:53:36.568;[208] PONG ([105] PING) (2)

2024-05-08;16:53:37.912;[103] PING;16:53:37.912;[209] PONG ([103] PING) (2)

2024-05-08;16:53:40.066;[106] PING;16:53:40.066;[210] PONG ([106] PING) (2)

2024-05-08;16:53:40.234;[104] PING;16:53:40.234;[211] PONG ([104] PING) (2)

2024-05-08;16:53:40.657;;16:53:40.657;[212] keepalive
2024-05-08;16:53:40.657;;16:53:40.657;[212] keepalive
2024-05-08;16:53:42.403;[107] PING;16:53:42.403;[212] PONG ([107] PING) (2)

2024-05-08;16:53:42.672;[105] PING;16:53:42.672;[213] PONG ([105] PING) (2)

2024-05-08;16:53:43.608;[106] PING;16:53:43.608;[214] PONG ([106] PING) (2)

2024-05-08;16:53:44.144;[108] PING;16:53:44.144;[215] PONG ([108] PING) (2)

2024-05-08;16:53:45.659;;16:53:45.659;[216] keepalive
2024-05-08;16:53:45.659;;16:53:45.659;[216] keepalive
2024-05-08;16:53:45.726;[109] PING;16:53:45.726;[216] PONG ([109] PING) (2)

2024-05-08;16:53:46.445;[107] PING;16:53:46.445;[217] PONG ([107] PING) (2)

2024-05-08;16:53:48.506;[108] PING;16:53:48.506;[218] PONG ([108] PING) (2)

2024-05-08;16:53:48.560;[110] PING;16:53:48.560;[219] PONG ([110] PING) (2)

2024-05-08;16:53:49.792;[109] PING;16:53:49.792;[220] PONG ([109] PING) (2)

2024-05-08;16:53:50.662;;16:53:50.662;[221] keepalive
2024-05-08;16:53:50.662;;16:53:50.662;[221] keepalive
2024-05-08;16:53:51.856;[111] PING;16:53:51.856;[221] PONG ([111] PING) (2)

2024-05-08;16:53:53.108;[110] PING;16:53:53.108;[222] PONG ([110] PING) (2)

2024-05-08;16:53:55.077;[111] PING;16:53:55.077;(проигнорировано)
2024-05-08;16:53:55.316;[112] PING;16:53:55.316;[223] PONG ([112] PING) (2)

2024-05-08;16:53:55.663;;16:53:55.663;[224] keepalive
2024-05-08;16:53:55.664;;16:53:55.664;[224] keepalive
2024-05-08;16:53:56.324;[113] PING;16:53:56.324;[224] PONG ([113] PING) (2)

2024-05-08;16:53:58.240;[111] PING;16:53:58.240;[225] PONG ([111] PING) (2)

2024-05-08;16:53:58.792;[114] PING;16:53:58.792;[226] PONG ([114] PING) (2)

2024-05-08;16:54:00.141;[115] PING;16:54:00.141;[227] PONG ([115] PING) (2)

2024-05-08;16:54:00.184;[112] PING;16:54:00.184;[228] PONG ([112] PING) (2)

2024-05-08;16:54:00.665;;16:54:00.665;[229] keepalive
2024-05-08;16:54:00.666;;16:54:00.666;[229] keepalive
2024-05-08;16:54:03.191;[116] PING;16:54:03.191;[229] PONG ([116] PING) (2)

2024-05-08;16:54:03.794;[113] PING;16:54:03.794;[230] PONG ([113] PING) (2)

2024-05-08;16:54:04.428;[117] PING;16:54:04.428;[231] PONG ([117] PING) (2)

2024-05-08;16:54:05.054;[114] PING;16:54:05.054;[232] PONG ([114] PING) (2)

2024-05-08;16:54:05.667;;16:54:05.667;[233] keepalive
2024-05-08;16:54:05.668;;16:54:05.668;[233] keepalive
2024-05-08;16:54:07.167;[118] PING;16:54:07.167;[233] PONG ([118] PING) (2)

2024-05-08;16:54:07.818;[115] PING;16:54:07.818;[234] PONG ([115] PING) (2)

2024-05-08;16:54:10.011;[116] PING;16:54:10.011;[235] PONG ([116] PING) (2)

2024-05-08;16:54:10.102;[119] PING;16:54:10.102;[236] PONG ([119] PING) (2)

2024-05-08;16:54:10.669;;16:54:10.669;[237] keepalive
2024-05-08;16:54:10.669;;16:54:10.669;[237] keepalive
2024-05-08;16:54:11.774;[120] PING;16:54:11.774;[237] PONG ([120] PING) (2)

2024-05-08;16:54:12.201;[117] PING;16:54:12.201;[238] PONG ([117] PING) (2)

2024-05-08;16:54:12.713;[121] PING;16:54:12.713;[239] PONG ([121] PING) (2)

2024-05-08;16:54:14.227;[122] PING;16:54:14.227;[240] PONG ([122] PING) (2)

2024-05-08;16:54:14.797;[118] PING;16:54:14.797;(проигнорировано)
2024-05-08;16:54:15.241;[123] PING;16:54:15.241;(проигнорировано)
2024-05-08;16:54:15.671;;16:54:15.671;[241] keepalive
2024-05-08;16:54:15.671;;16:54:15.671;[241] keepalive
